right_eye,left_eye,nose,mouth_right,mouth_left,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",49_JPG_jpg.rf.e4554c5ee144cb50fb82b310dc15e528.jpg,1
"(299.0, 222.0)","(274.0, 222.0)","(281.0, 232.0)","(292.0, 249.0)","(271.0, 248.0)",baby3_jpg.rf.23090fb6f2105e5f55f76aec31ac8cac.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_19_jpg.rf.cce0c28898c84971bc30f62d71dd33a0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby34_jpg.rf.12fce5013ed43d740a7f94dd733539a5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",61_jpg.rf.d67a731e1e76d1b65463656ef5617b50.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",85_jpg.rf.696c4a3f4ce17673dad57a25fbb7c6e2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_18_7_png_jpg.rf.1e9c63e16f0d59b610c95a279d813071.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby2_jpg.rf.ea484f22db31c5b43ec1eb2ecd5bb875.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_11_png_jpg.rf.51162c66dc5f75e52abb8b7f097d6538.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9_jpg.rf.95d0d0d7cae56653282b82cd0418a870.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9500_png_jpg.rf.a666b3815158a99da82a7fc61e2a8213.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_30_JPG_jpg.rf.6eb80d3a7bf102da87a828900d645d5a.jpg,2
"(479.0, 92.0)","(424.0, 105.0)","(459.0, 135.0)","(485.0, 161.0)","(445.0, 171.0)",baby4_jpg.rf.0c15bdf942886c24ee6a0ebd70b43cbd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_45_jpg.rf.e575aba1302305ea768d538ed701b7e6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",47_jpg.rf.ac1ddc3198a320627caad4eabb287dd1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.89a570bf57796c5547c1b240f4e2d6a0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",51_jpg.rf.0299a917bd5a380de3a1a3a0eb81a93e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby3_jpg.rf.d398c75c7a7c219c599b4df7082f7acc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_16_11_png_jpg.rf.c72c87361686c7dc40889ba13f802013.jpg,2
"(346.0, 138.0)","(290.0, 151.0)","(319.0, 178.0)","(351.0, 205.0)","(306.0, 214.0)",40_jpg.rf.90766f0f2bead1e426a6525db6c1a842.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1990_png_jpg.rf.f3d57b380f4f9f3061622eb7eb13414d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1922_png_jpg.rf.b97873e614a64dc665c70f59b703e52f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1214_png_jpg.rf.8af9c39e85e72b975f1bb4e3bf765e3f.jpg,2
"(364.0, 236.0)","(340.0, 230.0)","(353.0, 247.0)","(353.0, 262.0)","(335.0, 256.0)",26_jpg.rf.8993bcf61e0e82f06ee9cd93683d2cbf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby25_jpg.rf.2011b1d54f3dc3fc307fcb6d309e6749.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",D23E7A99-8F01-4D0E-838A-2C0BC882D168_JPG_jpg.rf.e7b4ed7bf776f38876ef5db11c04d0a1.jpg,1
"(307.0, 188.0)","(237.0, 193.0)","(273.0, 229.0)","(297.0, 265.0)","(250.0, 269.0)",baby39_jpg.rf.8614f26c486bebad8c4c70e7be2fa172.jpg,2
"(417.0, 59.0)","(374.0, 69.0)","(419.0, 106.0)","(420.0, 128.0)","(380.0, 137.0)",66_jpg.rf.482f2aec4c947d79b5bdba0a9a37d629.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",868_png_jpg.rf.76fb8f88364e92447b47d12f4817468f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_36_JPG_jpg.rf.e579f576f0ef5532a9e74a21057f9a96.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_17_jpeg_jpg.rf.6bf16b418fb61307ba25f5379e81a687.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",82_jpg.rf.935b9a61cf5f608f7bc00a3940501390.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_23_JPG_jpg.rf.a079a3e99019203997740b9b48b721d9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9491_png_jpg.rf.ddeb73818c2eb6675068226935abd146.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.fa740aec229c9c58aea4e7e1feea064a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby40_jpg.rf.d187d7987fcec62caf920d5b46a4977b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",85_jpg.rf.9dc15e13b75a5ed998215f0c585e321f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby27_jpg.rf.0db5c48c907fed98b5b345d97c7de8bc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby34_jpg.rf.b391b8f11118893a18c058c085d5d24e.jpg,2
"(61.0, 390.0)","(51.0, 390.0)","(54.0, 396.0)","(60.0, 403.0)","(51.0, 402.0)",frame_11_jpeg_jpg.rf.3d97cabd6a42f4361b9f6edc626e360d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_38_JPG_jpg.rf.b4df04c151b661990f989044d911957a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2152_png_jpg.rf.93f232d78545a156238d88384f6818eb.jpg,2
"(253.0, 135.0)","(216.0, 131.0)","(254.0, 164.0)","(245.0, 198.0)","(218.0, 196.0)",Sideways_19_jpg.rf.dac7727a3ffc36736b5adea75f8c6aca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",46_jpg.rf.b559e301f9b33c1fc894b443697136df.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_501_png_jpg.rf.81630b4a14b4a83bb1a66fa82b7f30b3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_109_jpg.rf.0ed3db751d0a8681e3b784ad8048d852.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2150_png_jpg.rf.d335ad8d7460492ccf3f9894297bd32f.jpg,2
"(167.0, 315.0)","(159.0, 315.0)","(163.0, 319.0)","(167.0, 324.0)","(160.0, 324.0)",frame_0_7_png_jpg.rf.fea966a1878306f1e387046ef2443ad1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_0_png_jpg.rf.9ba9343c4d77c49511849f674eca6ffc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby30_jpg.rf.6f8ced003e05cf5d994c0fd9323fe7f5.jpg,2
"(349.0, 180.0)","(286.0, 186.0)","(323.0, 200.0)","(348.0, 242.0)","(301.0, 244.0)",frame_7_4_png_jpg.rf.1ee2f8e0d806765bf680803c13945a3d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby16_jpg.rf.12855ebb42cc83510bcec3ae6e86551b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_06_JPG_jpg.rf.16d21ab387e320dd41774110d30f30aa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby30_jpg.rf.e318a32ca4428e521891c1af3da12ac0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby42_jpg.rf.762e89ac61b09053a60aeb897841b036.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1251_png_jpg.rf.694d1953c8dc9caacc8ae73e48ec9bd2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",60_jpg.rf.ee513f1ceb0fc66f0fa39747deb76644.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2021_png_jpg.rf.ecbf6087fedaba7480938e48ce02918b.jpg,2
"(95.0, 120.0)","(58.0, 137.0)","(76.0, 159.0)","(103.0, 176.0)","(79.0, 188.0)",44_jpg.rf.312350e0e6134e6850172b1bd014c02d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_14_2_png_jpg.rf.eee60ab1787bca0d53b046220466ac15.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby15_jpg.rf.82707361414282e799fbd9f7891df415.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_16_JPG_jpg.rf.05735ed2b40e1b6efde2e9e9bd9d7526.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby43_jpg.rf.328a580cc423598d8ed7d5efcb41ed09.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby26_jpg.rf.45488a1cd2795b995481ff9e815243f5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_13_JPG_jpg.rf.230d900dd5b37895c2f8945d4bb6115e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.2fc5328ec163f5d9dc67382178ffb010.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1330_png_jpg.rf.c2efaf19bff6d81aef192734371b392a.jpg,2
"(537.0, 273.0)","(512.0, 273.0)","(529.0, 287.0)","(534.0, 297.0)","(513.0, 298.0)",baby32_jpg.rf.364d15282ba795eb42aba15a4361dd10.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.e31dbddab70ba02ead1a19dd395cd54b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3585_png_jpg.rf.dfeb93e5d7c339bef82e8b27ab113ba4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1387_png_jpg.rf.9b3517cd7e7e178c5f225bce29793c67.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_04_JPG_jpg.rf.9d4618252b0e653b683bedd6e8f83f06.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby37_jpg.rf.8d9bb0afdb45963657e2f03ed6cc3e3c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_50_jpg.rf.8a9a1a0cdf7e420d3cc4ebbebcc3ff88.jpg,2
"(448.0, 113.0)","(365.0, 131.0)","(402.0, 157.0)","(454.0, 195.0)","(386.0, 211.0)",36_jpg.rf.0dfe07d4a4202f1608c7cf67742cd925.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",31_jpg.rf.96316cbd4cc7c4f3a50feb83d0e12abc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",66_jpg.rf.ea82933a19dbb94795a4d8db52900007.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.e518fbbf05ffcd9dee19fd8ed6631870.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3690_png_jpg.rf.b78f3092e09ed8c23a655ab12d4f2c12.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_17_12_png_jpg.rf.4e8456e9d702a32a69fa7aa182204555.jpg,2
"(350.0, 184.0)","(340.0, 184.0)","(345.0, 190.0)","(348.0, 196.0)","(341.0, 195.0)",Sideways_0_jpg.rf.b7150bbc2fecc42d0578318d4a9fe2a0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby28_jpg.rf.67dddeede75f3fc453e32e7e31d89070.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby48_jpg.rf.cacc5fcf3a515a9221829df1193dbcb1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",8524_png_jpg.rf.3aceda706fda18649a5be1412a9963ad.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_07_JPG_jpg.rf.5b0b427211d9777f73d8b924a3a173c9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3613_png_jpg.rf.05447784e0855077ed3d4dfeb515eeeb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",10_JPG_jpg.rf.067813dd224884517c7bec4379e4a47b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",100_jpg.rf.53a8dd0bc08193aa9bfe7bc112e69a07.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_107_jpeg_jpg.rf.83173ea298be6a142c3238b64ef467d1.jpg,2
"(247.0, 100.0)","(177.0, 112.0)","(211.0, 123.0)","(249.0, 168.0)","(191.0, 177.0)",baby24_jpg.rf.3a4ad6a39462d5e1f342e423dc09798a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_74_jpg.rf.f051d3704d495f900f9791d3928c0c3f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",youtube-6_jpg.rf.1809ef394e5f3bfa75b4e832486a418d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_04_JPG_jpg.rf.13831416bd241136624d76fb43abb386.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1157_png_jpg.rf.c3f6c38da6613d3a2ef2c6a46bb9d7cd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",278_png_jpg.rf.636cc3c3cee2f8d9ca1354117e78b2d8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9500_png_jpg.rf.7f1c7e3fee3779f162a22af0d1717dec.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3585_png_jpg.rf.e44e92a2acc20f8e898d4778cd190657.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby32_jpg.rf.b5f2238bbfa4c82b9a3bafe6c9e178b8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby23_jpg.rf.30e232de5b98a557f6bb76965e65a412.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_100_png_jpg.rf.59123afccbe4c94501e60958c758d71e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby28_jpg.rf.6aaeec26ff11315dcf138cd952bd096f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby21_jpg.rf.08da5a2355331b5c4d0143d382737a52.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby47_jpg.rf.6361262a500b8fa601192f51047f1fb7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",24_JPG_jpg.rf.8369195e49b54596012c6b60bee2106e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",88_jpg.rf.0d4d3f6383d1573b010cd3c726524817.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby46_jpg.rf.b2c5e20da6f16d4dbde2d88dd6e53e30.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2189_png_jpg.rf.ad96efa3af993884836ad29af9b7fc90.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby27_jpg.rf.3850a988274b94d6a59c3ec543a9e696.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby29_jpg.rf.8c06e2b055212aee946a4d5aae51f35e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_238_jpeg_jpg.rf.d15a527ef758354629a275b04481d528.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3_jpg.rf.fcddb6617197a0fbd9076d5142750ae3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9491_png_jpg.rf.15fd5eb52f7607fd49014595e66e3167.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9F0A9B9C-E0B4-4858-9BC3-770FE3AE4615_JPG_jpg.rf.272fa95f50cb567629b3224a5fb4ab58.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2413_png_jpg.rf.9dd6ea9e33875e47658d8edb1c59e461.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",29_jpg.rf.2893c121766fe7622f8c8b0e6db4abfb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",46_jpg.rf.2981b2aa257f8a47d82cb60d0012382c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1923_png_jpg.rf.b6e11947928744943876c0e645e3b416.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_33_jpg.rf.8a0c44cf778afb8bfddfc0d5b8c3ca64.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby3_jpg.rf.9b238aeccac50dfd8e5f10fd723a4fd0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",39_jpg.rf.0d4e0a3e9b8c98fd2602a4db189f03fa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby43_jpg.rf.75a731670c5470402e1f133ac3b872f7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",8248_png_jpg.rf.8bce832d4261f884b216fe0e0c80aff8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",71_jpg.rf.f78e2d0ee19ee667ab9b427157396d63.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",8248_png_jpg.rf.0af27ea42f3ef3005eca2bd5a30eb3d3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby6_jpg.rf.8881ac901c2af807a3d2c70644a0fe1c.jpg,1
"(383.0, 330.0)","(330.0, 320.0)","(378.0, 355.0)","(370.0, 397.0)","(336.0, 391.0)",17_jpg.rf.3ea123150870852659c9ed8cb7495c2d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",14BE06F0-0ECA-493D-846A-92E3CA78762E_JPG_jpg.rf.8746e1b1e7c60e81b7ec4f2688c6ec6e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",151_png_jpg.rf.c5dd5025cb6d17bc157e412cc138fc06.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby7_jpg.rf.223973b8f0ea0380f33c608e74d0c55a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_16_png_jpg.rf.6713225de39b68ed507ef9d9dbc9a680.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",42_jpg.rf.f6496713312ed59a7523421aa52bb3f1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby40_jpg.rf.503eb99bb9f246b2a340e6f98d291634.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",13_JPG_jpg.rf.86372451350b0455c51458e8793b4add.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3640_png_jpg.rf.065b3e76355e73f353db13150d3dc885.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_06_JPG_jpg.rf.a16f8063f51a0939700de068b9e3ab17.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",723D0525-E04A-4538-A7A1-1A9C5ED2FCD1_JPG_jpg.rf.4de08d099ae7673a9f15ecd147a0c537.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_15_4_png_jpg.rf.3451c632a6546248117f5ca89af8fc23.jpg,2
"(158.0, 186.0)","(117.0, 206.0)","(127.0, 230.0)","(167.0, 246.0)","(136.0, 263.0)",Prone_38_jpg.rf.9b1eb3e8aa8f44baa3646c401b4a4a92.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2445_png_jpg.rf.2b0cabbac0ba45da2fecc234581cf896.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby38_jpg.rf.c7b505853452480db59d8773cd181e59.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",50_jpg.rf.264a9d4eaac694ef3b108f6bd308f831.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby17_jpg.rf.9dadeb444c9dae132d55c205b5931788.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",38_jpg.rf.8be577f06231c394d9070f04b12b2789.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby31_jpg.rf.ab55c9c928a825b0acec668c79c639cb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby31_jpg.rf.09140be2de2dc7cb4e59ca00f3df26aa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",53_JPG_jpg.rf.4bac168ccf7e015e6c003a7ef3c81aa4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.f7161a798d29363883a5914be0b1078e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",51_jpg.rf.0f72346ae70d5437320b0b5d7d891ddf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_06_JPG_jpg.rf.ae681a40a1c81fc4975dd399a7bad444.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",98_jpg.rf.df2edd8983c26f1d4a524b1c38a5b72b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby10_jpg.rf.7932535645f45b3ea45e0da8884badff.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_61_jpg.rf.1d0e06e1308be92fc01c018f401f7e73.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_39_JPG_jpg.rf.28c2639b6269cc98185a460fc9987291.jpg,2
"(436.0, 399.0)","(401.0, 396.0)","(429.0, 426.0)","(428.0, 442.0)","(397.0, 438.0)",Cubo_06_JPG_jpg.rf.a18aea72a8c9f6a7859f465979beaf71.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby28_jpg.rf.2d4dc4bf3d1c0ce44c7f05e7ca3d3107.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby37_jpg.rf.8d95b6f93b9e072f86cdb6bda56dc3e7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",57_jpg.rf.479646787c905a1a570261bef48c91b0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_22_6_png_jpg.rf.a29a29202b0c4074ee22da810039328a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_113_jpg.rf.98694ed07822ecd8c92aa75f63f16165.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby9_jpg.rf.67a81a7352b46b4dd30bfaae57f776bd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",IMG-20240322-WA0086_jpg.rf.842897caa1d50f1870bc96d54e4384db.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",33_JPG_jpg.rf.0a62d3907a0d17ca8d84c68aa231d17e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Supine_68_jpg.rf.d7dac46ec669229d4150f2fb070ee2ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",31_jpg.rf.e2a17501ecbcf1daadc9b7030d9b127c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",4023_png_jpg.rf.a81964c89f09d03fd397567eec9bb6a6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_30_JPG_jpg.rf.175a4145c3a2038c398f5ce10bfa7401.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",901_png_jpg.rf.3e970c4e684e952a1279d7cf4cfab105.jpg,2
